,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,ResultOld,Bounce (x)Old,Bounce (y)Old,ShotOld,Result2,comment,Hit (x)Old,Hit (y)Old,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5,P_FH-Line,P_FH-Line_W_UE,P_FH-Middle,P_FH-Middle_W_UE,P_FH-Cross,P_FH-Cross_W_UE,P_FH-II,P_FH-II_W_UE,P_FH-IO,P_FH-IO_W_UE,P_FH-IM,P_FH-IM_W_UE,P_FH-D,P_FH-D_W_UE,P_FH-Cross-Pass,P_FH-Cross-Pass_W_UE,P_FH-Middle-Pass,P_FH-Middle-Pass_W_UE,P_FH-Line-Pass,P_FH-Line-Pass_W_UE,P_BH-Line,P_BH-Line_W_UE,P_BH-Middle,P_BH-Middle_W_UE,P_BH-Cross,P_BH-Cross_W_UE,P_BH-Slice,P_BH-Slice_W_UE,P_BH-D,P_BH-D_W_UE,P_BH-Cross-Pass,P_BH-Cross-Pass_W_UE,P_BH-Middle-Pass,P_BH-Middle-Pass_W_UE,P_BH-Line-Pass,P_BH-Line-Pass_W_UE,P_VOL,P_VOL_W_UE,P_SMA,P_SMA_W_UE,O_FH-Line,O_FH-Line_W_UE,O_FH-Middle,O_FH-Middle_W_UE,O_FH-Cross,O_FH-Cross_W_UE,O_FH-II,O_FH-II_W_UE,O_FH-IO,O_FH-IO_W_UE,O_FH-IM,O_FH-IM_W_UE,O_FH-D,O_FH-D_W_UE,O_FH-Cross-Pass,O_FH-Cross-Pass_W_UE,O_FH-Middle-Pass,O_FH-Middle-Pass_W_UE,O_FH-Line-Pass,O_FH-Line-Pass_W_UE,O_BH-Line,O_BH-Line_W_UE,O_BH-Middle,O_BH-Middle_W_UE,O_BH-Cross,O_BH-Cross_W_UE,O_BH-Slice,O_BH-Slice_W_UE,O_BH-D,O_BH-D_W_UE,O_BH-Cross-Pass,O_BH-Cross-Pass_W_UE,O_BH-Middle-Pass,O_BH-Middle-Pass_W_UE,O_BH-Line-Pass,O_BH-Line-Pass_W_UE,O_VOL,O_VOL_W_UE,O_SMA,O_SMA_W_UE
809,Opponent,8,in_play,Forehand,Topspin,64.947067,252,0.0,0.0,no_mans_land,deuce,far,-1.87114,20.011013,no_mans_land,deuce,near,1.459464,0.441334,0.467016,cross court,In,False,16:36:27,6755.439941,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Player,9,in_play,Forehand,Topspin,79.522705,252,0.0,0.0,no_mans_land,ad,near,-1.264713,4.100393,out,deuce,far,-2.431054,25.557556,0.871102,down the line,In,False,16:36:29,6756.879883,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Opponent,10,in_play,Backhand,Flat,88.446388,252,0.0,0.0,no_mans_land,deuce,far,-2.118269,19.412777,no_mans_land,ad,near,-1.138749,0.465974,0.609606,down the line,In,False,16:36:30,6758.379883,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Player,11,in_play,Forehand,Flat,79.905388,252,0.0,0.0,no_mans_land,deuce,near,1.338469,0.838494,out,deuce,far,-1.973985,25.083414,1.016122,cross court,In,False,16:36:32,6759.600098,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Opponent,12,in_play,Forehand,Topspin,75.128319,252,0.0,0.0,no_mans_land,ad,far,0.069417,20.118574,no_mans_land,deuce,near,1.522548,0.744641,0.744471,down the line,In,False,16:36:33,6760.700195,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Player,13,in_play,Forehand,Topspin,95.557808,252,0.0,0.0,no_mans_land,deuce,near,0.911292,3.647777,out,deuce,far,-0.238493,25.576628,0.921854,cross court,In,False,16:36:34,6762.080078,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Opponent,14,in_play,Forehand,Topspin,72.868744,252,0.0,0.0,service_box,ad,far,3.161097,17.760082,no_mans_land,deuce,near,1.06339,2.006272,0.882654,down the line,In,False,16:36:35,6763.160156,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Player,15,in_play,Backhand,Flat,100.775764,252,0.0,0.0,service_box,ad,near,-1.684059,6.249875,out,ad,far,3.313784,25.532118,0.800281,cross court,In,False,16:36:37,6764.759766,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Opponent,16,in_play,Backhand,Flat,88.686836,252,0.0,0.0,service_box,ad,far,1.556012,17.285797,no_mans_land,ad,near,-2.695087,1.128464,0.57592,cross court,In,False,16:36:38,6766.080078,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Player,17,in_play,Backhand,Topspin,82.17849,252,0.0,0.0,no_mans_land,deuce,near,1.438232,4.040485,no_mans_land,ad,far,2.573154,24.977304,0.912732,down the line,In,False,16:36:39,6767.279785,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,18.0,18.0,True,deuce,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Opponent,18,in_play,Forehand,Topspin,95.176514,252,0.0,0.0,no_mans_land,ad_alley,far,4.876684,19.815887,no_mans_land,deuce,near,1.393352,1.166307,0.531066,down the line,Out,False,16:36:41,6768.540039,1,134.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,135.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,UE,18.0,18.0,True,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Opponent,0,in_play,Forehand,Topspin,80.949501,253,0.0,0.0,service_box,ad,far,2.587595,17.875908,out,ad,near,-1.951202,-0.587936,0.866726,inside out,In,False,16:37:32,6820.100098,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,6.0,,,,,,5.0,4.0,True,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Player,0,in_play,Backhand,Topspin,60.260136,253,0.0,0.0,no_mans_land,deuce,near,0.988451,0.040649,no_mans_land,ad,far,3.876533,24.365824,1.566658,down the line,In,False,16:37:33,6821.459961,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,7.0,,,,,,5.0,4.0,True,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Player,1,first_serve,Serve,Flat,150.292816,253,0.0,0.0,service_box,ad,near,-2.779032,6.422161,no_mans_land,ad,far,1.321104,24.165985,2.421934,out wide,In,False,16:37:26,6813.779785,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,5.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
823,Opponent,2,return,Backhand,Topspin,80.026573,253,0.0,0.0,service_box,ad,far,1.926834,15.010629,out,ad_alley,near,-4.374218,-0.925305,0.738476,down the line,In,False,16:37:27,6814.680176,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Player,3,serve_plus_one,Backhand,Flat,56.72324,253,0.0,0.0,no_mans_land,deuce,near,1.302275,4.367578,no_mans_land,ad,far,3.600661,23.807428,1.01742,down the line,In,False,16:37:28,6816.060059,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Opponent,4,return_plus_one,Forehand,Topspin,80.740387,253,0.0,0.0,no_mans_land,ad,far,3.035575,20.228983,no_mans_land,deuce,near,0.995635,1.038204,0.479518,down the line,In,False,16:37:29,6817.080078,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,F,5.0,4.0,True,ad,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Player,5,in_play,Backhand,Flat,62.750633,253,0.0,0.0,no_mans_land,ad,near,-2.0,-1.63,no_mans_land,ad,far,3.097562,24.981474,0.96303,cross court,Out,False,16:37:30,6818.299805,2,135.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,136.0,0.0,0.0,2.0,3.0,0.0,0.0,In,-1.807669,2.218695,,,,,,FE,5.0,4.0,True,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Opponent,1,first_serve,Serve,Flat,125.258736,255,0.0,0.0,service_box,deuce,near,2.818419,7.310303,no_mans_land,deuce,far,-1.015632,24.111139,2.571849,out wide,In,False,16:39:46,6953.97998,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,5.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
828,Player,2,return,Forehand,Flat,90.207153,255,0.0,0.0,service_box,ad,far,0.252046,17.05508,out,deuce_alley,near,4.54536,-0.907474,0.938284,down the line,In,False,16:39:47,6954.819824,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,wide,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Opponent,3,serve_plus_one,Forehand,Flat,100.121185,255,0.0,0.0,service_box,ad,near,-1.498221,6.098073,no_mans_land,deuce,far,-0.426985,21.48237,0.666811,down the line,In,False,16:39:48,6956.02002,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Player,4,return_plus_one,Backhand,Slice,57.660259,255,0.0,0.0,service_box,ad,far,1.10017,17.903118,no_mans_land,ad,near,-1.865794,0.969826,0.215783,cross court,In,False,16:39:49,6957.279785,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,deuce,wide,ad,ad,BH,Cross,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Opponent,5,in_play,Forehand,Topspin,92.583153,255,0.0,0.0,no_mans_land,ad,near,-3.538981,3.279301,no_mans_land,ad,far,1.508128,23.937639,0.926382,inside out,In,False,16:39:51,6958.839844,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,F,6.0,5.0,False,deuce,wide,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Player,6,in_play,Backhand,Slice,65.854126,255,0.0,0.0,no_mans_land,ad_alley,far,4.300287,18.339075,no_mans_land,ad_alley,near,-4.173315,-0.114074,0.724634,cross court,Out,False,16:39:52,6959.97998,2,136.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,137.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,FE,6.0,5.0,False,deuce,wide,ad,ad,BH,Cross,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Opponent,1,first_serve,Serve,Flat,182.805283,256,0.0,0.0,service_box,ad,near,-2.788991,6.1055,no_mans_land,ad,far,0.661322,24.92243,2.457716,out wide,In,False,16:40:24,6991.799805,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,,,,,,,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,UE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
834,Player,2,return,Backhand,Topspin,67.839706,256,0.0,0.0,service_box,ad,far,1.633122,13.037665,out,ad_alley,near,-4.944088,-1.663917,0.700638,down the line,In,False,16:40:24,6992.47998,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Opponent,3,serve_plus_one,Backhand,Topspin,75.273865,256,0.0,0.0,no_mans_land,deuce,near,3.228079,3.665438,no_mans_land,ad_alley,far,4.538301,21.971525,0.859858,down the line,In,False,16:40:26,6993.879883,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,ad,deuce,BH,Line,,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Player,4,return_plus_one,Forehand,Slice,55.960121,256,0.0,0.0,no_mans_land,deuce,far,-0.843367,19.975637,no_mans_land,deuce,near,2.673133,0.872491,0.552981,cross court,In,False,16:40:27,6995.299805,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Opponent,5,in_play,FH Volley,Flat,32.055855,256,0.0,0.0,no_mans_land,ad,near,-0.96795,3.318793,no_mans_land,deuce,far,-0.843367,21.184425,1.695696,down the line,In,False,16:40:29,6996.779785,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,deuce,ad,fVOL,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Player,6,in_play,Backhand,Flat,87.573494,256,0.0,0.0,no_mans_land,deuce_alley,far,-4.906019,19.315359,no_mans_land,ad,near,-1.673102,-0.081176,0.396413,down the line,Out,False,16:40:30,6998.040039,2,137.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,UE,6.0,6.0,False,ad,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Player,0,first_serve,Serve,Slice,121.26532,257,0.0,0.0,no_mans_land,deuce,near,0.048746,3.521483,out,deuce,near,0.16489,-1.190861,2.661096,down the T,Net,False,16:40:41,7008.879883,2,,,,,,,,True,,,,,,,,,,,,,1.0,,cancelled,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Player,0,return,Forehand,Topspin,81.152206,257,0.0,0.0,no_mans_land,deuce,near,0.732172,1.227783,out,deuce,near,0.732172,-1.476052,1.347558,cross court,Net,False,16:40:43,7010.779785,2,,,,,,,,True,,,,,,,,,,,,,2.0,,cancelled,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Opponent,0,return,Backhand,Flat,40.068512,258,0.0,0.0,service_box,deuce,far,-1.501032,17.555828,service_box,ad,far,1.800982,14.005,1.810612,---,Net,False,16:41:06,7033.97998,-2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,2.0,,,,,,-1.0,-1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Opponent,1,first_serve,Serve,Flat,116.832298,258,0.0,0.0,no_mans_land,deuce_out,near,5.800644,5.201207,no_mans_land,deuce,far,-1.090361,24.638712,2.603208,out wide,Out,False,16:41:02,7029.899902,-2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,True,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
843,Player,0,return,Backhand,Flat,65.242287,259,0.0,0.0,service_box,ad,far,0.665356,15.514622,no_mans_land,deuce,near,0.859124,1.066785,0.834307,inside in,In,False,16:41:19,7046.640137,-1,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,,,,2.0,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Opponent,1,second_serve,Serve,Flat,150.644302,259,0.0,0.0,service_box,deuce,near,0.510227,7.414003,no_mans_land,deuce,far,-0.993427,23.888933,2.640566,down the T,Let,False,16:41:18,7045.779785,-1,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,138.0,0.0,2.0,2.0,3.0,0.0,0.0,In,,,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
845,Opponent,1,first_serve,Serve,Flat,116.928833,260,0.0,0.0,service_box,deuce,near,1.066918,6.817777,no_mans_land,deuce,far,-0.944579,24.074484,2.648755,down the T,In,False,16:41:36,7064.140137,2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,139.0,0.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,,,,,,,,0.0,,4.0,UE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
846,Player,2,return,Backhand,Topspin,79.104553,260,0.0,0.0,no_mans_land,ad,far,0.298656,19.661943,no_mans_land,deuce,near,1.939894,-0.018484,0.840223,inside in,In,False,16:41:37,7064.939941,2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,139.0,0.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,deuce,middle,BH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Opponent,3,serve_plus_one,Forehand,Topspin,97.267159,260,0.0,0.0,no_mans_land,deuce,near,1.914353,3.883022,out,deuce,far,-0.309431,25.070234,0.786332,cross court,In,False,16:41:38,7066.180176,2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,139.0,0.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Player,4,return_plus_one,Forehand,Topspin,75.114738,260,0.0,0.0,no_mans_land,deuce,far,-0.633333333,24.77,no_mans_land,deuce,near,2.617803,0.718117,0.866684,cross court,Out,False,16:41:39,7067.399902,2,138.0,0.0,2.0,2.0,3.0,0.0,0.0,False,False,1.0,139.0,0.0,3.0,2.0,3.0,0.0,0.0,In,-1.559031,19.725609,,,,,,UE,4.0,4.0,False,deuce,T,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
